state_id,env_step,representation,denoising_index,timestep,distance_to_original,distance_to_alternate,alternate_alignment
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,8,0.20000000298023224,0.026362454904259383,0.02901756651906187,-0.047943492013247685
libero_goal_task03_ep001_seed1_step0100,100,velocity_padding,9,0.10000000149011612,0.05884867689932541,0.06036329743711294,-0.01270527181701555
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,0,1.0,0.17922334944634447,0.15892543661725606,0.06002657311113543
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,1,0.8999999761581421,0.17874788518066043,0.15665356249610424,0.06587426153821815
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,2,0.800000011920929,0.17896136438512827,0.15641149545519112,0.0672382044888003
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,3,0.699999988079071,0.17957033028811006,0.1545307736553086,0.07494604578451802
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,4,0.6000000238418579,0.18016385935028226,0.15383827817475917,0.07881860089458066
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,5,0.5,0.18481902345057555,0.14963305323954632,0.10520481905582516
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,6,0.4000000059604645,0.19070348576004123,0.14818870044416993,0.1254522442434024
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,7,0.30000001192092896,0.19442148778562873,0.1461354707465307,0.14178543656020556
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,8,0.20000000298023224,0.20086464645596855,0.15776941992909216,0.12016489945103434
libero_goal_task03_ep001_seed1_step0100,100,velocity_full,9,0.10000000149011612,0.23254205920119686,0.20718531645943375,0.05766468986304993
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,1,0.8999999761581421,0.038025640416898536,0.033665584927806746,0.06081714279715263
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,2,0.800000011920929,0.0759504099014457,0.06684832112658615,0.06374068389356198
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,3,0.699999988079071,0.11396661065755509,0.09999321786907267,0.06530848750770708
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,4,0.6000000238418579,0.1520138531223777,0.1327523684070793,0.06763964002418012
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,5,0.5,0.19010235568709066,0.1652824861334903,0.06983941528415237
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,6,0.4000000059604645,0.2288460388985341,0.1966027337955446,0.07578657448889677
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,7,0.30000001192092896,0.2683210107389721,0.22689963798576596,0.08364225696136038
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,8,0.20000000298023224,0.307490888307308,0.2553323914309964,0.09267295571100699
libero_goal_task03_ep001_seed1_step0100,100,flow_state_executed,9,0.10000000149011612,0.34547628182201173,0.28330128655178155,0.09888233677138532
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,0,1.0,0.0,0.0,0.0
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,1,0.8999999761581421,0.0025338807714729364,0.0024934243606604917,0.008047335450927031
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,2,0.800000011920929,0.004783750716738314,0.0047287015836628005,0.005787060091033792
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,3,0.699999988079071,0.006759540319848757,0.006730331153016378,0.0021652665031785794
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,4,0.6000000238418579,0.008474898053054382,0.008501220452152486,-0.001550554627079829
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,5,0.5,0.009893982027840517,0.009969833466539802,-0.003818573461918453
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,6,0.4000000059604645,0.010934235900907665,0.011012317703575766,-0.003557816141672005
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,7,0.30000001192092896,0.011428373522898157,0.011479644923174841,-0.002238142089739447
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,8,0.20000000298023224,0.01118273263884061,0.011186299060399453,-0.00015943567011729594
libero_goal_task03_ep001_seed1_step0100,100,flow_state_padding,9,0.10000000149011612,0.009776415917872356,0.00972367584991536,0.0027046061416038177
